ANNO       CAUSA_113                                                    NOME_CAUSA                     STATO                     DECESSI      RATE       MIO_VAL    CANC LOGICA
2017       Malignant neoplasms (C00-C97)                                Cancer                         Montana                   2145         152.6      18         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         Nebraska                  3502         152.6      12         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         Nevada                    5283         155.3      14         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         New Hampshire             2760         153.5      20         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         New Jersey                16264        144.6      19         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         New Mexico                3620         138.3      20         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         New York                  34956        141.2      16         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         North Carolina            19474        157.1      16         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         North Dakota              1280         142.6      15         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         Ohio                      25643        171.2      14         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         Oklahoma                  8203         177.3      11         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         Oregon                    8083         154.2      19         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         Pennsylvania              28387        161.0      15         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         Rhode Island              2154         154.2      14         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         South Carolina            10356        162.7      18         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         South Dakota              1715         156.9      19         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         Tennessee                 14302        173.4      11         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         Texas                     40668        146.5      13         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         Utah                      3161         120.3      10         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         Vermont                   1434         164.5      11         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         Virginia                  15064        152.6      10         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         Washington                12664        148.4      12         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         West Virginia             4654         179.4      11         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         Wisconsin                 11318        153.2      14         false     
2017       Malignant neoplasms (C00-C97)                                Cancer                         Wyoming                   948          136.1      20         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 13         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 18         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 17         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 19         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 17         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 14         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 19         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 11         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 12         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 11         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 15         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 15         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 12         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 17         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 17         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 15         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 20         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 20         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 16         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 18         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 11         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 19         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 18         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 18         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 15         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 15         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 17         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 17         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 13         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 17         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 15         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 20         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 20         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 17         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 15         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 15         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 17         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 11         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 11         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 12         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 15         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 17         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 17         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 18         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 16         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 15         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 15         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 13         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 12         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 14         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 15         false     
2017       "Nephritis                                                    nephrotic syndrome and nephrosis (N00-N07 N17-N19                   N25-N27)"    Kidney disease 17         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Alabama      2755       11         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Alaska       439        18         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Arizona      4010       16         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Arkansas     1604       17         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    California   13213      16         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Colorado     2880       13         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Connecticut  1978       15         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Delaware     516        13         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    District of Columbia 401        18         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Florida      12561      11         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Georgia      4701       16         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Hawaii       577        10         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Idaho        849        20         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Illinois     5508       19         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Indiana      3496       20         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Iowa         1608       12         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Kansas       1444       20         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Kentucky     3194       16         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Louisiana    2710       14         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Maine        909        20         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Maryland     2271       19         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Massachusetts 3831       15         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Michigan     5313       10         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Minnesota    2697       11         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Mississippi  1803       18         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Missouri     3625       12         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Montana      626        16         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Nebraska     772        19         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Nevada       1395       19         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    New Hampshire 924        12         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    New Jersey   3839       13         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    New Mexico   1487       11         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    New York     7354       10         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    North Carolina 5476       16         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    North Dakota 371        11         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Ohio         7999       13         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Oklahoma     2592       17         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Oregon       2105       19         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Pennsylvania 8410       16         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Rhode Island 675        16         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    South Carolina 3012       18         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    South Dakota 505        17         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Tennessee    4238       17         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Texas        10536      14         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Utah         1211       14         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Vermont      372        15         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Virginia     3710       15         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Washington   3221       11         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    West Virginia 1705       12         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Wisconsin    3575       16         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    Wyoming      371        14         false     
2016       "Accidents (unintentional injuries) (V01-X59                 Y85-Y86)"                      Unintentional injuries    United States 161374     15         false     
2016       All Causes                                                   All causes                     Alabama                   52466        920.4      18         false     
2016       All Causes                                                   All causes                     Alaska                    4494         745.6      13         false     
2016       All Causes                                                   All causes                     Arizona                   56645        675.8      19         false     
2016       All Causes                                                   All causes                     Arkansas                  31756        893.2      12         false     
2016       All Causes                                                   All causes                     California                262240       616.9      14         false     
2016       All Causes                                                   All causes                     Colorado                  37530        669.5      11         false     
2016       All Causes                                                   All causes                     Connecticut               30543        654.0      10         false     
2016       All Causes                                                   All causes                     Delaware                  8874         746.2      18         false     
2016       All Causes                                                   All causes                     District of Columbia      5037         766.0      16         false     
2016       All Causes                                                   All causes                     Florida                   197313       666.6      10         false     
2016       All Causes                                                   All causes                     Georgia                   81428        800.4      20         false     
2016       All Causes                                                   All causes                     Hawaii                    10913        572.0      11         false     
2016       All Causes                                                   All causes                     Idaho                     13366        725.0      17         false     
2016       All Causes                                                   All causes                     Illinois                  107020       724.3      10         false     
2016       All Causes                                                   All causes                     Indiana                   63473        835.0      14         false     
2016       All Causes                                                   All causes                     Iowa                      29538        721.1      18         false     
2016       All Causes                                                   All causes                     Kansas                    26245        756.8      18         false     
2016       All Causes                                                   All causes                     Kentucky                  47827        938.4      12         false     
2016       All Causes                                                   All causes                     Louisiana                 44306        870.5      15         false     
2016       All Causes                                                   All causes                     Maine                     14182        759.0      15         false     
2016       All Causes                                                   All causes                     Maryland                  48824        717.6      16         false     
2016       All Causes                                                   All causes                     Massachusetts             56961        669.0      19         false     
2016       All Causes                                                   All causes                     Michigan                  96231        785.4      20         false     
2016       All Causes                                                   All causes                     Minnesota                 43078        648.1      12         false     
2016       All Causes                                                   All causes                     Mississippi               31741        948.9      15         false     
2016       All Causes                                                   All causes                     Missouri                  59873        808.2      16         false     
2016       All Causes                                                   All causes                     Montana                   9905         743.2      19         false     
2016       All Causes                                                   All causes                     Nebraska                  16217        707.0      13         false     
2016       All Causes                                                   All causes                     Nevada                    23902        762.6      16         false     
2016       All Causes                                                   All causes                     New Hampshire             12203        721.5      16         false     
2016       All Causes                                                   All causes                     New Jersey                73155        668.5      12         false     
2016       All Causes                                                   All causes                     New Mexico                18365        753.4      20         false     
2016       All Causes                                                   All causes                     New York                  154358       640.7      20         false     
2016       All Causes                                                   All causes                     North Carolina            90465        782.4      20         false     
2016       All Causes                                                   All causes                     North Dakota              6242         688.4      10         false     
2016       All Causes                                                   All causes                     Ohio                      119572       832.3      16         false     
2016       All Causes                                                   All causes                     Oklahoma                  39276        888.4      17         false     
2016       All Causes                                                   All causes                     Oregon                    35778        705.9      16         false     
2016       All Causes                                                   All causes                     Pennsylvania              133040       770.1      19         false     
2016       All Causes                                                   All causes                     Rhode Island              9735         690.1      20         false     
2016       All Causes                                                   All causes                     South Carolina            48130        829.8      12         false     
2016       All Causes                                                   All causes                     South Dakota              7845         719.5      11         false     
2016       All Causes                                                   All causes                     Tennessee                 67857        886.3      16         false     
2016       All Causes                                                   All causes                     Texas                     191966       730.6      15         false     
2016       All Causes                                                   All causes                     United States             2744248      728.8      11         false     
2016       All Causes                                                   All causes                     Utah                      17913        714.7      14         false     
2016       All Causes                                                   All causes                     Vermont                   5909         712.8      20         false     
2016       All Causes                                                   All causes                     Virginia                  66473        715.5      11         false     
2016       All Causes                                                   All causes                     Washington                54769        672.0      14         false     
2016       All Causes                                                   All causes                     West Virginia             22732        943.3      12         false     
2016       All Causes                                                   All causes                     Wisconsin                 51815        717.9      15         false     
2016       All Causes                                                   All causes                     Wyoming                   4722         720.9      19         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Alabama                   2507         45.0       12         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Alaska                    111          25.8       15         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Arizona                   3082         35.8       11         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Arkansas                  1475         41.3       12         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            California                15570        36.1       17         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Colorado                  1835         34.7       10         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Connecticut               1035         20.3       13         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Delaware                  329          27.4       12         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            District of Columbia      120          18.3       11         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Florida                   7155         21.5       19         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Georgia                   4021         44.8       16         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Hawaii                    445          20.1       20         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Idaho                     607          33.9       17         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Illinois                  3877         25.4       19         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Indiana                   2678         34.9       20         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Iowa                      1415         31.3       14         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Kansas                    855          23.1       16         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Kentucky                  1728         35.1       20         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Louisiana                 2195         45.0       10         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Maine                     577          29.6       16         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Maryland                  1178         17.4       19         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Massachusetts             1708         18.6       19         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Michigan                  4249         33.6       15         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Minnesota                 2219         31.8       10         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Mississippi               1485         45.8       18         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Missouri                  2302         30.0       14         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Montana                   314          22.6       17         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Nebraska                  634          26.2       11         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Nevada                    686          24.6       16         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            New Hampshire             430          24.8       18         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            New Jersey                2435         21.1       15         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            New Mexico                583          23.5       17         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            New York                  3349         13.1       19         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            North Carolina            4153         37.2       20         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            North Dakota              361          35.3       15         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Ohio                      5031         33.4       13         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Oklahoma                  1590         36.1       17         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Oregon                    1786         34.8       13         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Pennsylvania              4185         21.7       14         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Rhode Island              422          26.7       15         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            South Carolina            2481         45.3       18         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            South Dakota              449          37.1       10         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Tennessee                 3250         44.2       15         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Texas                     9135         37.8       12         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            United States             116103       30.3       17         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Utah                      904          39.3       12         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Vermont                   310          35.8       20         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Virginia                  2408         26.8       18         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Washington                3269         40.7       19         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            West Virginia             786          31.7       15         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Wisconsin                 2256         29.6       11         false     
2016       Alzheimer's disease (G30)                                    Alzheimer's disease            Wyoming                   138          21.2       11         false     
2016       Cerebrovascular diseases (I60-I69)                           Stroke                         Alabama                   2967         51.6       15         false     
2016       Cerebrovascular diseases (I60-I69)                           Stroke                         Alaska                    196          39.0       14         false     
2016       Cerebrovascular diseases (I60-I69)                           Stroke                         Arizona                   2556         29.8       14         false     
2016       Cerebrovascular diseases (I60-I69)                           Stroke                         Arkansas                  1643         45.6       18         false     
2016       Cerebrovascular diseases (I60-I69)                           Stroke                         California                15680        36.9       15         false     
2016       Cerebrovascular diseases (I60-I69)                           Stroke                         Colorado                  1927         35.2       14         false     
2016       Cerebrovascular diseases (I60-I69)                           Stroke                         Connecticut               1269         26.3       11         false     
2016       Cerebrovascular diseases (I60-I69)                           Stroke                         Delaware                  506          41.6       17         false     
2016       Cerebrovascular diseases (I60-I69)                           Stroke                         District of Columbia      252          38.4       15         false     
2016       Cerebrovascular diseases (I60-I69)                           Stroke                         Florida                   11854        37.3       18         false     
2016       Cerebrovascular diseases (I60-I69)                           Stroke                         Georgia                   4349         44.3       15         false     
2016       Cerebrovascular diseases (I60-I69)                           Stroke                         Hawaii                    675          34.3       12         false     
2016       Cerebrovascular diseases (I60-I69)                           Stroke                         Idaho                     682          37.2       17         false     
2016       Cerebrovascular diseases (I60-I69)                           Stroke                         Illinois                  5658         37.8       18         false     
2016       Cerebrovascular diseases (I60-I69)                           Stroke                         Indiana                   3040         39.5       18         false     
2016       Cerebrovascular diseases (I60-I69)                           Stroke                         Iowa                      1388         32.3       12         false     
2016       Cerebrovascular diseases (I60-I69)                           Stroke                         Kansas                    1363         38.6       17         false     
2016       Cerebrovascular diseases (I60-I69)                           Stroke                         Kentucky                  2057         40.4       13         false     
2016       Cerebrovascular diseases (I60-I69)                           Stroke                         Louisiana                 2322         46.0       10         false     
2016       Cerebrovascular diseases (I60-I69)                           Stroke                         Maine                     663          34.4       14         false     
